lp_addr,token_pair,fee_tier,during_last_ndays,num_trades,volume_usd,fees_usd,start_tvl_usd,current_tvl_usd,tvl_change_usd,fee_apr,volume_to_tvl
0x16f60256a518e5d1dd9cf2cefc3d4a601c399574,WETH-ZZ,1.00%,99.9965,2492,3.4400696851374954e+06,34400.69685137494,417661.05569107644,152983.8499927937,-264677.20569828275,0.289006598021635,22.486489164049278
0xf8a95b2409c27678a6d18d950c5d913d5c38ab03,GALA-WETH,0.30%,25.3417,6832,2.3440194656169787e+07,70320.58396850935,3.482434300423104e+06,2.0274097053736453e+06,-1.4550245950494586e+06,0.28834511282889497,11.561646663741225
0x948b54a93f5ad1df6b8bff6dc249d99ca2eca052,FET-WETH,1.00%,100.0090,3686,9.3423512787385e+06,93423.51278738491,1.1604384671516595e+06,1.041633938893348e+06,-118804.52825831156,0.28273058701227094,8.968939019655979
0xbaec0e18c770993ffb1175fef493b5113cc6e32d,ILV-WETH,1.00%,100.0097,2671,4.777215329794918e+06,47772.1532979492,654473.1935064768,598399.50634709,-56073.68715938681,0.25724118117017136,7.98332097390466
0xc2fa5fd1c1ad37701ef1b26c5f0680ac807e3efd,GMT-WETH,1.00%,99.4681,466,843515.0458395579,8435.150458395578,119976.58169124002,366754.24626821175,246777.66457697173,0.25056589996177214,2.299946229450566
0x62979dff3b5eb032ecba1a5934d1fd4367bb695c,TSUKA-WETH,1.00%,99.4590,1599,1.0027178325769156e+06,10027.178325769168,146334.46260234306,117816.52144387929,-28517.94115846377,0.24441082674241388,8.510842285006268
0x3545d371334f4374872e915caf5ec36c0d83b93e,CGG-WETH,1.00%,68.9118,170,113581.75699156555,1135.817569915655,24417.35558738794,365827.09834936704,341409.7427619791,0.2407151786396955,0.3104793425748201
0xede8dd046586d22625ae7ff2708f879ef7bdb8cf,SNX-WETH,0.30%,100.0514,5018,3.0887169999967873e+07,92661.50999990354,1.469376583658881e+06,1.3596629027110557e+06,-109713.68094782531,0.2232775195749992,22.716785122533977
0x2ca1d6950182d28434f89a719ed9e915b8c417b5,DBI-WETH,1.00%,99.8493,3416,4.8108804292223295e+06,48108.80429222327,773604.8810489234,474567.4044883847,-299037.47656053863,0.22027373587477528,10.137401734130432
0xc7cf089fb4bc91f1981df2285ca019ab09a5dd3b,PRO-WETH,1.00%,99.3632,717,1.4537798032251848e+06,14537.798032251847,244002.8081640807,233196.04328176126,-10806.764882319432,0.21341129568645423,6.23415295888465
0xe931b03260b2854e77e8da8378a1bc017b13cb97,1INCH-WETH,1.00%,99.0826,2418,1.4886851535188116e+07,148868.51535188121,2.5042803826598213e+06,2.2443512395254094e+06,-259929.1431344119,0.21294189853612977,6.633031084000956
0x59b4bb1f5d943cf71a10df63f6b743ee4a4489ee,WETH-XMON,1.00%,99.9257,3370,5.577823867817417e+06,55778.23867817421,946900.8660598625,839128.9216968104,-107771.94436305214,0.20897264280623995,6.647159600384703
0x98409d8ca9629fbe01ab1b914ebf304175e384c8,VRA-WETH,0.30%,100.0819,14826,2.393439503757581e+07,71803.18511272749,1.2510121006017458e+06,1.1926245412170077e+06,-58387.559384738095,0.20376099365923883,20.06867560611496
0xb4ecce46b8d4e4abfd03c9b806276a6735c9c092,BUMP-WETH,1.00%,99.4514,844,958819.5367019492,9588.195367019494,171007.0144822593,206446.4864015102,35439.47191925088,0.20116704465348745,4.644397458221577
0x0e2c4be9f3408e5b1ff631576d946eb8c224b5ed,GRT-WETH,0.30%,100.0750,5211,2.092794616927595e+07,62783.83850782776,1.1276390451492127e+06,964141.6549499047,-163497.39019930805,0.19781971923439667,21.70629809616859
0xed4cb3766090ce8a6b0894ee82ba11ba5c504209,WAS-WETH,1.00%,100.0278,1605,1.584588687587536e+06,15845.88687587534,289464.64814838575,250934.3753677904,-38530.27278059535,0.1945830883044708,6.3147533504129525
0xe11ee9c18d03b43d6a7fc53e51aedda8451e837a,PLU-WETH,0.30%,99.8868,4191,6.500651253906866e+06,19501.953761720593,357575.45705711504,356068.2369940877,-1507.2200630273437,0.1938814090943619,18.256756931719256
0x87b1d1b59725209879cc5c5adeb99d8bc9eccf12,CRO-WETH,1.00%,100.0486,1762,5.582308531902729e+06,55823.08531902724,1.0395196979115404e+06,966630.3338948665,-72889.36401667388,0.19097626398036582,5.7750189872583455
0x11b815efb8f581194ae79006d24e0d814b7697f6,USDT-WETH,0.05%,100.0882,387514,6.591214630888447e+09,3.2956073154442236e+06,6.182346758329785e+07,1.030073627535899e+08,4.118389517029205e+07,0.1896101162074315,63.98780101433805
0xa3a9a863ed908aa95cb17e1781aa97e6693bf604,RSR-WETH,1.00%,99.6743,1561,1.8652315782086062e+06,18652.315782086058,357037.2910640237,244221.61286985228,-112815.6781941714,0.18591648636417824,7.637454999540125
0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,APE-WETH,0.30%,100.0771,31315,2.923518716705087e+08,877055.6150115266,1.724613514142033e+07,1.2971174180917101e+07,-4.27496096050323e+06,0.1811006330430387,22.538581904220372
0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,LINK-WETH,0.30%,100.0819,22942,5.000311061852099e+08,1.5000933185556303e+06,2.9597597806187205e+07,3.2094900448980533e+07,2.4973026427933276e+06,0.18050197902746645,15.579768099922333
0x0318170609141bfdb38d20d1f1c5b5197670ecee,SOV-WETH,1.00%,99.6889,6240,1.6162843864305552e+07,161628.43864305553,3.260796830293646e+06,997272.2348078033,-2.263524595485843e+06,0.17662187466639168,16.20705289907173
0x4ff7e1e713e30b0d1fb9cd00477cef399ff9d493,BUSD-WETH,1.00%,100.0028,1865,836533.341757407,8365.33341757406,170035.2078305413,179016.67954526472,8981.471714723419,0.17533602729682296,4.672935191750598
0xa3f558aebaecaf0e11ca4b2199cc5ed341edfd74,LDO-WETH,0.30%,100.0639,15567,3.110019854219982e+08,933005.9562659956,1.9149138694033105e+07,1.6097178810913857e+07,-3.051959883119248e+06,0.1736840620262703,19.32027898026078
0x4b9d0663acb7a774c327b679d423993c2a11a263,SDAO-WETH,1.00%,99.7382,872,773192.2803782745,7731.922803782748,159184.66786765584,131339.38971695508,-27845.27815070076,0.17315789302557172,5.886979390147572
0xcbbe436425a115dd0d38c576f4cc78bc2a3fb740,MTRM-WETH,1.00%,99.9986,869,784367.3538564899,7843.673538564901,177171.45823195664,145914.24464871775,-31257.21358323889,0.1581510147456633,5.375536540279672
0x71c1d309dea75c5a2feea55dbee68aac6768c12e,OMI-WETH,0.30%,100.0736,4661,4.061571108450137e+06,12184.713325350403,278094.5919383916,295640.61162036227,17546.019681970647,0.15655383720141636,13.738204254785124
0x9410cf01dcdccdb9b56e285b39cea375e5e90883,WETH-XI,1.00%,100.0597,1642,931551.6960287248,9315.516960287252,213248.4978543947,149073.0087930091,-64175.4890613856,0.15609504925344075,6.248962864378777
0xf7849d0852fc588210b9c0d8b26f43c0c9bc1470,HOT-WETH,1.00%,99.9319,1297,2.776911747462636e+06,27769.117474626408,655960.802306052,606805.7196174378,-49155.082688614144,0.15136749875344524,4.5762781359631
0x74092c7c0024feeb3839bed5ab6189eed86ae856,BADGER-WETH,1.00%,94.9868,48,29745.086005067602,297.45086005067594,7680.905403788085,199540.141313538,191859.23590974993,0.14564479948834141,0.14906818151606427
0x5aaa28ca43c6646fd1403e508f0fca1d92357dde,LCX-WETH,1.00%,99.9215,3517,1.0571541438423242e+07,105715.41438423244,2.6047144602589845e+06,2.353110423116591e+06,-251604.03714239364,0.1452411853941704,4.492581960697664
0x283e2e83b7f3e297c4b7c02114ab0196b001a109,OCEAN-WETH,0.30%,100.0347,3480,9.326264109656174e+06,27978.792328968513,689635.3748070019,767026.289810336,77390.91500333406,0.14518585384051264,12.158988855469735
0x0ce2f0a319fe761e8ca975414558c12900c717c2,GETH-WETH,1.00%,99.4986,1831,1.197424864262476e+06,11974.248642624765,298562.8353985834,181995.5263725915,-116567.30902599188,0.1449927096950343,6.5794192205089725
0xeb4626c5149894022c2066120ea7f20f217995fb,ACH-WETH,1.00%,99.9569,1631,1.972162065644207e+06,19721.62065644207,492586.5447149309,284789.7934404316,-207796.7512744993,0.14331310807024877,6.924974528824596
0x2418c488bc4b0c3cf1edfc7f6b572847f12ed24f,LYXE-WETH,1.00%,99.9000,1716,2.129115788019077e+06,21291.157880190767,537592.1780904301,334569.66713951447,-203022.51095091563,0.14179539911499783,6.363744227689483
0x824a30f2984f9013f2c8d0a29c0a3cc5fd5c0673,BLUR-WETH,0.30%,99.9292,10900,8.576504454034258e+07,257295.13362102784,6.547877104281341e+06,3.2559281347009577e+06,-3.291948969580383e+06,0.14070561580953544,26.34119703880372
0xe3baa96ad46457d9e6cdd4e32abc11e2c124ec49,MATIC-WETH,0.05%,100.0521,1605,6.127710084726688e+06,3063.855042363347,79096.53010090116,3.5465140866146516e+06,3.4674175565137505e+06,0.13874186292394008,1.7278121375166833
0xc1409a2c5673299fb15da5f03c27eb1ac88f7d8c,CQT-WETH,1.00%,100.0458,637,688858.3595866482,6888.5835958664775,179435.1401399348,150641.98039504292,-28793.15974489189,0.13752799021919393,4.572818000534704
0x88395224c3709be9a700624bd9246459585c56b0,FUND-WETH,1.00%,100.0764,4570,3.6228254607923245e+06,36228.2546079233,944361.8606664188,1.408850771521871e+06,464488.9108554522,0.13743058796034546,2.5714756552100053
0x4b62fa30fea125e43780dc425c2be5acb4ba743b,TONCOIN-WETH,1.00%,99.9118,2158,1.2434714438355992e+07,124347.14438355983,3.279867786694113e+06,1.9993275656350963e+06,-1.2805402210590169e+06,0.13584628782561503,6.219448304563361
0x12cc685eeb95d3fcdfae0a996e214e51fa6f7548,SKL-WETH,1.00%,100.0014,1344,2.0462765211601194e+06,20462.765211601178,544520.9943857096,440196.47494000243,-104324.5194457072,0.13467512026445028,4.648552720552843
0x919fa96e88d67499339577fa202345436bcdaf79,CRV-WETH,0.30%,100.0847,10058,5.305225757405303e+07,159156.77272215913,4.260468586090477e+06,1.0253432174311748e+07,5.992963588221271e+06,0.13389115225657888,5.174097479960569
0x8df016708a66377dae191ca6f9fff4705a3d951f,NMR-WETH,1.00%,99.9757,1142,3.395144061837687e+06,33951.44061837686,914114.2917080733,791751.2963304004,-122362.99537767295,0.1331333081534758,4.288144620126877
0xb003df4b243f938132e8cadbeb237abc5a889fb4,EUL-WETH,1.00%,99.7833,1275,1.9392102471014948e+06,19392.10247101495,524125.39194267825,468304.9986713672,-55820.39327131107,0.13263202708879596,4.1409129789416035
0xfd76be67fff3bac84e3d5444167bbc018f5968b6,IMX-WETH,1.00%,100.0306,2692,1.3013989683056924e+07,130139.89683056918,3.5274721225542827e+06,3.07915001583675e+06,-448322.1067175325,0.13225972982077838,4.226487704763683
0x0a61a26c0dc08f4ed68a00966cc5a0ca60918ea3,ALI-WETH,1.00%,99.9694,2328,2.191564466540442e+06,21915.6446654044,595575.7748647558,395212.85552567756,-200362.91933907825,0.13192222907690954,5.545276262902467
0x2f62f2b4c5fcd7570a709dec05d68ea19c82a9ec,SHIB-WETH,0.30%,100.0854,17471,7.497662124323528e+07,224929.86372970574,6.193113267085226e+06,5.376994972123918e+06,-816118.2949613081,0.13023826355192947,13.943963427888317
0xbe6a94f7db00bb309a7bd16b084b45115b070510,MILADY-WETH,1.00%,98.1764,626,692553.5726481943,6925.535726481946,197355.48451415848,136342.8884029393,-61012.59611121917,0.12842887247931034,5.079499053896118
0xe8b977aa5a9303fa94818441d78575e0f697ae72,UOS-WETH,1.00%,100.0167,1196,771248.6855487989,7712.486855487996,219815.68746629998,148939.37178243796,-70876.31568386202,0.12589072492423248,5.1782727180788335
0x01949723055a451229c7ba3a817937c966748f76,CTSI-WETH,1.00%,100.0014,1548,2.8406233279107288e+06,28406.23327910727,816877.1113715598,537517.1704146933,-279359.9409568665,0.12479008478121223,5.284711790172571
0xd1be0ff5b53cf07243c62a8196ea0308190902a5,MASK-WETH,1.00%,98.2431,660,454552.3627409223,4545.523627409222,134801.60856449665,107155.83603009628,-27645.77253440037,0.12349061563045383,4.2419748618568445
0x99a6880748ceb61c3d9b6d4cd49edb59f79f405d,AGIX-WETH,0.30%,100.0639,4905,1.5529893126666084e+07,46589.6793799983,1.358906588615034e+06,4.655422818351827e+06,3.296516229736793e+06,0.12306245512207825,3.335871677529857
0xe2c5d82523e0e767b83d78e2bfc6fcd74d1432ef,TRIBE-WETH,1.00%,99.1931,564,755320.9938403766,7553.209938403763,223011.36406923574,228839.53197880212,5828.167909566371,0.12281148562061528,3.3006578335003045
0xcbea4f3f88a80160d4c242616fc1354da97ba037,NTX-WETH,1.00%,99.9847,846,447647.2008751962,4476.472008751964,131580.9996503352,133962.26977598324,2381.270125648036,0.12213027755974215,3.341591640868498
0x3782a3425cd093d5cd0c5b684be72641e199029c,BYTES-WETH,1.00%,99.6660,2755,3.522882890281196e+06,35228.82890281196,1.0510930056186134e+06,904896.8486697453,-146196.15694886819,0.12034918834948671,3.8931320132897507
0x80c7770b4399ae22149db17e97f9fc8a10ca5100,LYXE-WETH,0.30%,100.0771,6970,3.1699681521368288e+07,95099.04456410474,2.9494119083783235e+06,1.679103451407215e+06,-1.2703084569711084e+06,0.11584924876716918,18.878932977477692
0xc3881fbb90daf3066da30016d578ed024027317c,GLQ-WETH,1.00%,100.0535,1746,1.867299032572273e+06,18672.99032572273,579449.7474472964,389996.37373247615,-189453.37371482025,0.11578554986232281,4.787990756686304
0x7c46e694d1ee0e577e64933d98dcbff3fdaca2d3,BOOP-WETH,1.00%,100.0340,3229,1.0070074121329421e+06,10070.074121329424,321177.7740787058,128170.99470715856,-193006.77937154725,0.1127005537488257,7.85674960574133
0x04dd76803f247b611d4f470fc6cd206a9d02f869,EFI-WETH,0.30%,99.6771,1528,2.4461663287553675e+06,7338.4989862661005,239410.0310954128,182197.25474079716,-57212.776354615635,0.11021753963787684,13.425923086686486
0x60594a405d53811d3bc4766596efd80fd545a270,DAI-WETH,0.05%,100.0861,57567,9.875833119544451e+08,493791.6559772222,1.6441763610325085e+07,1.946613399041859e+07,3.0243703800935056e+06,0.10802172384634101,50.733407693615106
