ID;Date;Date (Unix);Volume ETH;Volume USD;Volume USD Untracked;Feed USD;TX Count;TVL USD
18908;10/7/2021, 5:00:00 PM;1633651200;5143.375938485264410806;18493080.389261680203563599;0.0;60423.134042059765051084;241,494;60423.134042059765051084
18909;10/8/2021, 5:00:00 PM;1633737600;2168.451394704287013615;7770214.957618699895175298;0.0;26296.800967546228423875;245,417;26296.800967546228423875
18910;10/9/2021, 5:00:00 PM;1633824000;4216.252685667046573848;14879940.131142879017968113;0.0;33530.998866029214126056;250,967;33530.998866029214126056
18911;10/10/2021, 5:00:00 PM;1633910400;5319.07458352696135618;18775627.894456360042684056;0.0;59545.228271428121794267;255,517;59545.228271428121794267
18912;10/11/2021, 5:00:00 PM;1633996800;4967.973581136322161335;17279090.442342129144207896;0.0;48701.692630137483345087;260,282;48701.692630137483345087
18913;10/12/2021, 5:00:00 PM;1634083200;8200.097151064553006547;28751218.602560036612465158;0.0;78850.243828165579574205;264,895;78850.243828165579574205
18914;10/13/2021, 5:00:00 PM;1634169600;12174.119683881842329457;45219742.614640572341723279;0.0;79063.281720927353557883;269,529;79063.281720927353557883
18915;10/14/2021, 5:00:00 PM;1634256000;20309.803140231645698193;77321967.593651870342493891;0.0;71392.957497485103172048;273,874;71392.957497485103172048
18916;10/15/2021, 5:00:00 PM;1634342400;13101.889887361727744302;50711633.058274753651115101;0.0;44346.803036232634797522;278,342;44346.803036232634797522
18917;10/16/2021, 5:00:00 PM;1634428800;21039.115657252932758771;80264732.501501712745049416;0.0;83244.752943372791175489;284,952;83244.752943372791175489
18918;10/17/2021, 5:00:00 PM;1634515200;21985.061030657658770555;83364173.525100694838568666;0.0;79664.104286473228300785;290,330;79664.104286473228300785
18919;10/18/2021, 5:00:00 PM;1634601600;19291.356356101252437943;73400594.21110092553774159;0.0;57644.697230795785003454;295,999;57644.697230795785003454
18920;10/19/2021, 5:00:00 PM;1634688000;15122.730046346433547159;60286293.778111068731088609;0.0;58938.783972018787523743;301,728;58938.783972018787523743
18921;10/20/2021, 5:00:00 PM;1634774400;18729.455581405505726171;77883345.494068245724867073;0.0;78241.295782452873224977;306,707;78241.295782452873224977
18922;10/21/2021, 5:00:00 PM;1634860800;13297.393679342148314116;53644867.823592711359503787;0.0;90590.54762605832603121;310,775;90590.54762605832603121
18923;10/22/2021, 5:00:00 PM;1634947200;11505.219406807715000953;46510493.71281299147470094;0.0;66491.715958266180514847;315,066;66491.715958266180514847
18924;10/23/2021, 5:00:00 PM;1635033600;11909.258416705729534627;48412210.898727754587940779;0.0;60093.692475830098248832;321,485;60093.692475830098248832
18925;10/24/2021, 5:00:00 PM;1635120000;8667.410347249934957544;35967915.270761111419418936;0.0;68907.535174776000223733;325,704;68907.535174776000223733
18926;10/25/2021, 5:00:00 PM;1635206400;14941.492683425936558276;62601186.373128642526841363;0.0;88094.488494506449380332;331,169;88094.488494506449380332
18927;10/26/2021, 5:00:00 PM;1635292800;21242.419924400649713764;86515485.130067944526672266;0.0;81407.559683060781582691;336,578;81407.559683060781582691
18928;10/27/2021, 5:00:00 PM;1635379200;19527.919370403369373993;80456610.248887326543802837;0.0;92579.417465039047579887;341,411;92579.417465039047579887
18929;10/28/2021, 5:00:00 PM;1635465600;13688.992032082646496194;59602240.02287695927421901;0.0;58439.175691485876884203;344,188;58439.175691485876884203
18930;10/29/2021, 5:00:00 PM;1635552000;7944.261825288860963212;34295698.724514394605156464;0.0;37523.886126772464204588;345,981;37523.886126772464204588
18931;10/30/2021, 5:00:00 PM;1635638400;12866.830195637056278898;54842591.797036577415485048;0.0;47477.765279001318524011;348,537;47477.765279001318524011
18932;10/31/2021, 5:00:00 PM;1635724800;16894.636617518959961474;72335617.841242873789763931;0.0;68684.411571256064674517;351,811;68684.411571256064674517
18933;11/1/2021, 5:00:00 PM;1635811200;10777.605322442570681493;47582007.446012047881940576;0.0;60001.807824212005713803;354,775;60001.807824212005713803
18934;11/2/2021, 5:00:00 PM;1635897600;12370.49528390338654306;56338275.002837045719613093;0.0;88268.859249585496343419;357,591;88268.859249585496343419
18935;11/3/2021, 5:00:00 PM;1635984000;13606.096653840898304439;61272879.459021948694531808;0.0;85358.716775309399821907;360,110;85358.716775309399821907
18936;11/4/2021, 5:00:00 PM;1636070400;10049.469826991724918934;45174536.899314846476384562;0.0;64236.322112515893429787;362,172;64236.322112515893429787
18937;11/5/2021, 5:00:00 PM;1636156800;10835.657166195630763519;48046660.7553285398170858;0.0;43478.176342357474543363;364,802;43478.176342357474543363
18938;11/6/2021, 5:00:00 PM;1636243200;5184.435458209462582684;23688280.424807430236766529;0.0;39772.443396562978223415;366,741;39772.443396562978223415
18939;11/7/2021, 4:00:00 PM;1636329600;8325.625213197919392815;39313538.726734735333368158;0.0;55735.880550957468050391;369,367;55735.880550957468050391
18940;11/8/2021, 4:00:00 PM;1636416000;9461.716420946083535546;45183153.850195649249474518;0.0;86334.178082545326263019;372,142;86334.178082545326263019
18941;11/9/2021, 4:00:00 PM;1636502400;21436.756542941669395557;99981562.963080140102117587;0.0;122575.294509489242164212;376,532;122575.294509489242164212
18942;11/10/2021, 4:00:00 PM;1636588800;10290.810665975621348628;48135190.67193252011590932;0.0;88425.119163979394735246;379,164;88425.119163979394735246
18943;11/11/2021, 4:00:00 PM;1636675200;17133.533721185001281294;79567621.90754645062973633;0.0;92481.997392838213036405;382,372;92481.997392838213036405
18944;11/12/2021, 4:00:00 PM;1636761600;7784.502486395622443951;36109811.655986895997060899;0.0;35297.543205423486369009;384,838;35297.543205423486369009
18945;11/13/2021, 4:00:00 PM;1636848000;8894.495141881614093279;40892835.266221347603448288;0.0;46303.400626953979308999;387,701;46303.400626953979308999
18946;11/14/2021, 4:00:00 PM;1636934400;11321.224303263454248644;52768313.984238119976315279;0.0;52982.448099028955833881;390,433;52982.448099028955833881
18947;11/15/2021, 4:00:00 PM;1637020800;24068.103692659170218293;103496609.997806783078952284;0.0;92535.626217039840066409;395,577;92535.626217039840066409
18948;11/16/2021, 4:00:00 PM;1637107200;16627.248743507557071025;69536189.190615604120861914;0.0;51966.8650479392885583;399,997;51966.8650479392885583
18949;11/17/2021, 4:00:00 PM;1637193600;12391.518171342002644911;51173393.464775763186257883;0.0;53604.581365395762599454;403,014;53604.581365395762599454
18950;11/18/2021, 4:00:00 PM;1637280000;14123.078360513993611589;58583260.325690702267175339;0.0;85484.606695003904606253;407,611;85484.606695003904606253
18951;11/19/2021, 4:00:00 PM;1637366400;11956.379555621422400158;51393786.216058597819532826;0.0;136587.284147139511451137;412,831;136587.284147139511451137
18952;11/20/2021, 4:00:00 PM;1637452800;11361.189903934099336229;49343479.565519057100329731;0.0;87973.836962650353897366;418,788;87973.836962650353897366
18953;11/21/2021, 4:00:00 PM;1637539200;26140.27644285622043104;109436168.442141451861457408;0.0;85682.200543953006490192;424,771;85682.200543953006490192
18954;11/22/2021, 4:00:00 PM;1637625600;23898.503830672853290102;100138154.41739977255063124;0.0;88480.324808036723700984;430,179;88480.324808036723700984
18955;11/23/2021, 4:00:00 PM;1637712000;29984.056074399611834233;127615088.180829567587181333;0.0;106743.996301614946508227;435,894;106743.996301614946508227
18956;11/24/2021, 4:00:00 PM;1637798400;12037.635102047614030298;52738208.589672173873898624;0.0;73772.258995817007820063;439,694;73772.258995817007820063
18957;11/25/2021, 4:00:00 PM;1637884800;30376.054303743838109078;126018081.98255075508950722;0.0;121758.526794848883495766;446,091;121758.526794848883495766
18958;11/26/2021, 4:00:00 PM;1637971200;12101.369550770480382184;49758949.766272061865247492;0.0;53286.695070301934227276;449,961;53286.695070301934227276
18959;11/27/2021, 4:00:00 PM;1638057600;16101.065435713027262488;66268346.507495112995764716;0.0;73713.117888315831575057;454,888;73713.117888315831575057
18960;11/28/2021, 4:00:00 PM;1638144000;11793.019727396983933464;51258297.177900828126772593;0.0;49576.621864735756069085;458,539;49576.621864735756069085
18961;11/29/2021, 4:00:00 PM;1638230400;17209.261000719538128509;78255985.902449281104625064;0.0;72720.500806360837908011;463,226;72720.500806360837908011
18962;11/30/2021, 4:00:00 PM;1638316800;12187.806040760975833392;57111198.466300443689304847;0.0;48574.79078505766266303;466,995;48574.79078505766266303
18963;12/1/2021, 4:00:00 PM;1638403200;10360.331473815818969962;46982516.251254497253636517;0.0;40557.139769262103735761;470,716;40557.139769262103735761
18964;12/2/2021, 4:00:00 PM;1638489600;15483.932262634789741022;67658396.061880844986301517;0.0;61324.535173786501915333;475,016;61324.535173786501915333
18965;12/3/2021, 4:00:00 PM;1638576000;23505.11707378254938226;92683249.566095432443794448;0.0;88942.523038968363229336;480,367;88942.523038968363229336
18966;12/4/2021, 4:00:00 PM;1638662400;16822.145070551267987525;69673889.200340823649490627;0.0;57876.067366560733305987;484,472;57876.067366560733305987
18967;12/5/2021, 4:00:00 PM;1638748800;24048.102982311446203471;98419134.788997655875244206;0.0;75537.925793675173507761;489,863;75537.925793675173507761
18968;12/6/2021, 4:00:00 PM;1638835200;10123.679707887045603491;44036328.479207732161862475;0.0;43291.14582447772724651;493,057;43291.14582447772724651
18969;12/7/2021, 4:00:00 PM;1638921600;23655.704255673494635666;102430634.011649536376267156;0.0;70825.745209905040050421;497,782;70825.745209905040050421
18970;12/8/2021, 4:00:00 PM;1639008000;22744.865468971365409268;96730143.370078021828002841;0.0;77044.449776568867181417;502,610;77044.449776568867181417
18971;12/9/2021, 4:00:00 PM;1639094400;22679.791859632849647199;92330580.943281291271935893;0.0;81833.322932623438261916;508,056;81833.322932623438261916
18972;12/10/2021, 4:00:00 PM;1639180800;12780.766823776226827378;51157958.112281184991355219;0.0;45638.753901359291909057;514,017;45638.753901359291909057
18973;12/11/2021, 4:00:00 PM;1639267200;7030.857139423494273582;28583180.230837266801989048;0.0;25045.385458248262002642;518,467;25045.385458248262002642
18974;12/12/2021, 4:00:00 PM;1639353600;17292.403689726871728154;66844152.033336119791711037;0.0;76199.687354571834974899;523,650;76199.687354571834974899
18975;12/13/2021, 4:00:00 PM;1639440000;9571.665111518938373563;36254123.093561708623722022;0.0;39897.215771638092269172;527,493;39897.215771638092269172
18976;12/14/2021, 4:00:00 PM;1639526400;15643.728054669672682702;60788401.763201699785731315;0.0;60530.935219631629825457;531,906;60530.935219631629825457
18977;12/15/2021, 4:00:00 PM;1639612800;8125.662845360037525799;32808508.14010273466699887;0.0;39027.607242324658308589;534,896;39027.607242324658308589
18978;12/16/2021, 4:00:00 PM;1639699200;9983.633023418439326924;38541145.571126668466618076;0.0;31050.848472810039280816;538,450;31050.848472810039280816
18979;12/17/2021, 4:00:00 PM;1639785600;7644.369014122412977741;29839585.724301764399599363;0.0;24768.901343805408342444;541,269;24768.901343805408342444
18980;12/18/2021, 4:00:00 PM;1639872000;8557.205468082865092715;33726584.234094395467558066;0.0;26066.722561049770932028;544,600;26066.722561049770932028
18981;12/19/2021, 4:00:00 PM;1639958400;10411.832385855973712778;40241663.21718537094666322;0.0;34475.479996291209055727;548,234;34475.479996291209055727
18982;12/20/2021, 4:00:00 PM;1640044800;5977.412414346497373635;23894771.393041150440777171;0.0;24978.97837164336863229;551,220;24978.97837164336863229
18983;12/21/2021, 4:00:00 PM;1640131200;6067.1108182051685817;24309606.465851691639342942;0.0;22138.226311479597269708;554,189;22138.226311479597269708
18984;12/22/2021, 4:00:00 PM;1640217600;8994.117256320247424182;36111734.156935325837474923;0.0;47417.578273511299237283;557,645;47417.578273511299237283
18985;12/23/2021, 4:00:00 PM;1640304000;7074.867991829580401312;28907039.086420223319670745;0.0;27111.704426620323593394;560,396;27111.704426620323593394
18986;12/24/2021, 4:00:00 PM;1640390400;5345.736520187786181593;21768697.051097350263186528;0.0;24138.329452623986109146;562,645;24138.329452623986109146
18987;12/25/2021, 4:00:00 PM;1640476800;4416.740015731032529959;17911888.440902412534774758;0.0;19371.579558547358584768;565,093;19371.579558547358584768
18988;12/26/2021, 4:00:00 PM;1640563200;4446.286675649105956941;18131799.043131017280842136;0.0;23144.048282684471213333;567,599;23144.048282684471213333
18989;12/27/2021, 4:00:00 PM;1640649600;8941.649634264214148376;34799725.956288740311614894;0.0;42247.667182592082731714;570,965;42247.667182592082731714
18990;12/28/2021, 4:00:00 PM;1640736000;7911.741856266922361758;29674698.544792913719743033;0.0;34222.382251923702987847;573,890;34222.382251923702987847
18991;12/29/2021, 4:00:00 PM;1640822400;7978.276566667418724414;29498775.625639791702587485;0.0;26547.326496483837075545;576,741;26547.326496483837075545
18992;12/30/2021, 4:00:00 PM;1640908800;9000.545852869491514822;33522828.750796025904509169;0.0;29156.851431684452482648;580,517;29156.851431684452482648
18993;12/31/2021, 4:00:00 PM;1640995200;6945.625390089730523789;25897648.10108170273552444;0.0;26644.958563860081644767;583,310;26644.958563860081644767
18994;1/1/2022, 4:00:00 PM;1641081600;8717.211610434788969441;32977135.108138646043644862;0.0;75203.091666925812755383;586,239;75203.091666925812755383
18995;1/2/2022, 4:00:00 PM;1641168000;11060.066402449274999075;41778389.223145826348176511;0.0;60899.510666164325592847;589,765;60899.510666164325592847
18996;1/3/2022, 4:00:00 PM;1641254400;11550.770347880819516998;43924801.107046685998301911;0.0;63433.232443071217501654;593,221;63433.232443071217501654
18997;1/4/2022, 4:00:00 PM;1641340800;20966.506927283006752788;77059417.096449222813536078;0.0;95489.514815277950351381;598,488;95489.514815277950351381
18998;1/5/2022, 4:00:00 PM;1641427200;19225.301406293654286137;65808769.409210174061981826;0.0;84666.804183675990275248;603,508;84666.804183675990275248
18999;1/6/2022, 4:00:00 PM;1641513600;28455.877822653017317789;91466407.291266948490259366;0.0;109684.694760734192033053;610,268;109684.694760734192033053
19000;1/7/2022, 4:00:00 PM;1641600000;18706.923355199696834465;58281711.286587851375660152;0.0;70801.064755491883638349;615,227;70801.064755491883638349
19001;1/8/2022, 4:00:00 PM;1641686400;8450.444592706107459514;26520497.492510052338237681;0.0;45395.173035071047377679;617,447;45395.173035071047377679
19002;1/9/2022, 4:00:00 PM;1641772800;25019.830738688453046938;76511528.771540975316102652;0.0;141835.507771278389562951;622,943;141835.507771278389562951
19003;1/10/2022, 4:00:00 PM;1641859200;14198.13621020614350485;44882067.428794835492574844;0.0;68421.835902248877319693;626,093;68421.835902248877319693
19004;1/11/2022, 4:00:00 PM;1641945600;15195.514609153547832214;50035809.747300469709614059;0.0;85386.916017168319086576;629,206;85386.916017168319086576
19005;1/12/2022, 4:00:00 PM;1642032000;14458.94640868664608672;47872057.821140665254489423;0.0;70658.575986812271938054;632,954;70658.575986812271938054
19006;1/13/2022, 4:00:00 PM;1642118400;14708.273751426840278248;48087675.895200597292254832;0.0;55659.337962142358183622;636,444;55659.337962142358183622
19007;1/14/2022, 4:00:00 PM;1642204800;11007.993841951892349383;36574340.038299067495728563;0.0;85305.620610348124890249;639,636;85305.620610348124890249
19008;1/15/2022, 4:00:00 PM;1642291200;11687.623409053781456669;38884281.993458679122000367;0.0;129291.16507903438601597;643,823;129291.16507903438601597
19009;1/16/2022, 4:00:00 PM;1642377600;17433.66003977228841417;56599727.084319840057105068;0.0;116398.559336521358756324;648,885;116398.559336521358756324
19010;1/17/2022, 4:00:00 PM;1642464000;15126.171741619379731605;47656116.358215406699776564;0.0;69871.298963876995383195;653,052;69871.298963876995383195
19011;1/18/2022, 4:00:00 PM;1642550400;12693.185408705428594694;39562729.063796933288150999;0.0;85608.467994736954272585;656,738;85608.467994736954272585
19012;1/19/2022, 4:00:00 PM;1642636800;15301.716577051570560086;48337693.81243853909538455;0.0;97921.175172602429803805;660,645;97921.175172602429803805
19013;1/20/2022, 4:00:00 PM;1642723200;30678.716676647370254531;84314075.355655853952597972;0.0;211558.278475974434449012;667,555;211558.278475974434449012
19014;1/21/2022, 4:00:00 PM;1642809600;28313.420906831732421955;69569973.565006321752805418;0.0;142668.744183462876290408;673,929;142668.744183462876290408
19015;1/22/2022, 4:00:00 PM;1642896000;11614.940958098437772236;28425137.577940101588989571;0.0;72326.546066136973960341;677,083;72326.546066136973960341
19016;1/23/2022, 4:00:00 PM;1642982400;29132.921201226278375949;67148162.393376530683591939;0.0;192538.650270488143912899;683,362;192538.650270488143912899
19017;1/24/2022, 4:00:00 PM;1643068800;20328.017591481669746361;49266722.909218398821818879;0.0;86584.235740154124958884;687,883;86584.235740154124958884
19018;1/25/2022, 4:00:00 PM;1643155200;18124.677739268143168229;46043657.109865049339971621;0.0;89759.186613848719019686;692,633;89759.186613848719019686
19019;1/26/2022, 4:00:00 PM;1643241600;21166.169927212008904737;50861983.336424410718185728;0.0;122672.504609505382577875;697,383;122672.504609505382577875
19020;1/27/2022, 4:00:00 PM;1643328000;17073.873652580626204864;41501444.484177380809729197;0.0;75486.208152706259298961;701,382;75486.208152706259298961
19021;1/28/2022, 4:00:00 PM;1643414400;10570.603816430513244312;27139797.981960489148688603;0.0;44426.918040530940562216;704,585;44426.918040530940562216
19022;1/29/2022, 4:00:00 PM;1643500800;13027.432755853887996243;33834255.45991375445888116;0.0;69063.502893238699299231;708,446;69063.502893238699299231
19023;1/30/2022, 4:00:00 PM;1643587200;11220.324803932815327135;28852897.197455170534581548;0.0;80535.003041261247967434;712,021;80535.003041261247967434
19024;1/31/2022, 4:00:00 PM;1643673600;6165.645445925178003017;16970881.497463607739405729;0.0;36634.44427677053957676;714,714;36634.44427677053957676
19025;2/1/2022, 4:00:00 PM;1643760000;9099.491874597346918104;24587934.478975584843297914;0.0;54104.770819824108558351;718,354;54104.770819824108558351
19026;2/2/2022, 4:00:00 PM;1643846400;8255.459847379167513332;21748084.052743308010544277;0.0;44757.922525447147678787;721,802;44757.922525447147678787
19027;2/3/2022, 4:00:00 PM;1643932800;10441.42843599834257022;29675164.484948546483947384;0.0;40226.576925734279038155;726,288;40226.576925734279038155
19028;2/4/2022, 4:00:00 PM;1644019200;5723.923744530419948739;17216579.733042302178651919;0.0;26849.869399716548265474;729,085;26849.869399716548265474
19029;2/5/2022, 4:00:00 PM;1644105600;9188.811086721462957068;27626633.476510361341853694;0.0;116109.231188553738759193;732,225;116109.231188553738759193
19030;2/6/2022, 4:00:00 PM;1644192000;10698.704175661990416664;33256525.320320598939294607;0.0;101318.19191500727085831;736,294;101318.19191500727085831
19031;2/7/2022, 4:00:00 PM;1644278400;7225.606937152008784671;22426844.502047261810033205;0.0;36246.304644596109711354;740,002;36246.304644596109711354
19032;2/8/2022, 4:00:00 PM;1644364800;8796.76952019681816043;27981944.796433465219120535;0.0;79759.248069771617923611;744,218;79759.248069771617923611
19033;2/9/2022, 4:00:00 PM;1644451200;10476.4670213092381177;33347824.52334498933345733;0.0;65296.738298772195091302;748,764;65296.738298772195091302
19034;2/10/2022, 4:00:00 PM;1644537600;12134.646099885150080479;36552543.539054352805169539;0.0;85964.490919099058974869;753,723;85964.490919099058974869
19035;2/11/2022, 4:00:00 PM;1644624000;6803.815874479970491487;19874431.934488311550561326;0.0;47393.398038177226260253;757,502;47393.398038177226260253
19036;2/12/2022, 4:00:00 PM;1644710400;5009.875139652824828734;14514779.929673500199345762;0.0;35966.611521700092915276;760,556;35966.611521700092915276
19037;2/13/2022, 4:00:00 PM;1644796800;9684.980990520808256238;28050861.902289067782621148;0.0;80921.626254225772371147;765,098;80921.626254225772371147
19038;2/14/2022, 4:00:00 PM;1644883200;7771.570580460811794774;23955567.383505072314763945;0.0;53311.841980222845918674;769,429;53311.841980222845918674
19039;2/15/2022, 4:00:00 PM;1644969600;8258.104378004008017545;25727279.9274917260628849;0.0;42110.505453633243590588;773,194;42110.505453633243590588
19040;2/16/2022, 4:00:00 PM;1645056000;11456.444718200420232578;34524176.832499595828750564;0.0;51848.235682596263805843;778,310;51848.235682596263805843
19041;2/17/2022, 4:00:00 PM;1645142400;11316.228279576537510104;32135909.621988005482853089;0.0;40008.45728915948092549;783,141;40008.45728915948092549
19042;2/18/2022, 4:00:00 PM;1645228800;6351.383666217783750668;17577747.891135366977298203;0.0;20573.285241656897313778;786,538;20573.285241656897313778
19043;2/19/2022, 4:00:00 PM;1645315200;9770.440375434373768883;25898666.506644466526128085;0.0;55142.486247302009157109;791,426;55142.486247302009157109
19044;2/20/2022, 4:00:00 PM;1645401600;13949.906669711597098937;37124821.974660953039184018;0.0;54833.576254316801641272;797,586;54833.576254316801641272
19045;2/21/2022, 4:00:00 PM;1645488000;17013.778438374716171515;43987882.58063972316388214;0.0;82119.446630391092127588;804,079;82119.446630391092127588
19046;2/22/2022, 4:00:00 PM;1645574400;11733.04188459741472811;31240554.793782842246815157;0.0;59673.303068099089911528;809,256;59673.303068099089911528
19047;2/23/2022, 4:00:00 PM;1645660800;35243.427995351518352555;86483121.655254305379336041;0.0;142319.214894372439537285;820,841;142319.214894372439537285
19048;2/24/2022, 4:00:00 PM;1645747200;16831.08886455625848825;45215853.609382616765982522;0.0;63023.821035371408398614;827,970;63023.821035371408398614
19049;2/25/2022, 4:00:00 PM;1645833600;7938.727822898662752603;22183630.196978657983318257;0.0;29394.313544924799686035;831,800;29394.313544924799686035
19050;2/26/2022, 4:00:00 PM;1645920000;13561.801327083249264329;36605389.144765508350484358;0.0;37162.518589648266124642;838,311;37162.518589648266124642
19051;2/27/2022, 4:00:00 PM;1646006400;14681.310456404510459285;39980816.199573306866106997;0.0;60229.73340610458642127;845,386;60229.73340610458642127
19052;2/28/2022, 4:00:00 PM;1646092800;12376.018419254687010881;36467848.185251422020927793;0.0;65054.451699236251373134;851,369;65054.451699236251373134
19053;3/1/2022, 4:00:00 PM;1646179200;13113.14200247988934439;38957573.194105485764697134;0.0;44452.478453121597978122;858,388;44452.478453121597978122
19054;3/2/2022, 4:00:00 PM;1646265600;13073.943675690591063017;37597803.64886813824578564;0.0;64121.097875514119347561;864,851;64121.097875514119347561
19055;3/3/2022, 4:00:00 PM;1646352000;16952.076657042598506956;45542920.907232530360019946;0.0;68170.464013409939425845;873,272;68170.464013409939425845
19056;3/4/2022, 4:00:00 PM;1646438400;8441.073295679150417152;22296524.411278231705124825;0.0;42144.219266588105627215;877,425;42144.219266588105627215
19057;3/5/2022, 4:00:00 PM;1646524800;9777.757713406470279073;25631226.368652952651827908;0.0;41944.028828455952893012;882,779;41944.028828455952893012
19058;3/6/2022, 4:00:00 PM;1646611200;15193.416826479842927223;38486620.320357292387945537;0.0;44190.16502116018098229;890,687;44190.16502116018098229
